binner	rank	bin	precision	recall	predicted_size	real_size
compassionate_bardeen_1	strain	1053025	0.249213021656	0.986184362833	14888275.0	3762331.0
compassionate_bardeen_1	strain	Sample19_54	0.0578956627118	1.0	511610.0	29620.0
compassionate_bardeen_1	strain	1053028	0.247901116818	0.98013607321	14888275.0	3765620.0
compassionate_bardeen_1	strain	Sample9_165	0.000636874399888	1.0	10989608.0	6999.0
compassionate_bardeen_1	strain	1220_CF	0.509256191539	0.96889605342	8789252.0	4619671.0
compassionate_bardeen_1	strain	Sample6_355	0.00765056434098	0.918165168165	1441593.0	12012.0
compassionate_bardeen_1	strain	Sample23_370	0.000774640915308	1.0	10989608.0	8513.0
compassionate_bardeen_1	strain	1030905	0.198259926444	0.999414190661	15687038.0	3111934.0
compassionate_bardeen_1	strain	1285_BD	1.0	0.810076342481	2697231.0	3329601.0
compassionate_bardeen_1	strain	Sample22_16	0.0475467070109	1.0	1441593.0	68543.0
compassionate_bardeen_1	strain	Sample22_11	0.0562745518326	1.0	1441593.0	81125.0
compassionate_bardeen_1	strain	Sample24_63	0.0131687653866	1.0	1441593.0	18984.0
compassionate_bardeen_1	strain	Sample23_378	0.00582549998509	1.0	1441593.0	8398.0
compassionate_bardeen_1	strain	Sample22_561	0.000796570723906	1.0	10989608.0	8754.0
compassionate_bardeen_1	strain	Sample6_203	0.0165400542199	1.0	1007010.0	16656.0
compassionate_bardeen_1	strain	1220_X	1.0	0.983044701906	3576063.0	3637742.0
compassionate_bardeen_1	strain	Sample18_60	0.0136675191958	1.0	1441593.0	19703.0
compassionate_bardeen_1	strain	Sample24_68	0.0121365739151	1.0	1441593.0	17496.0
compassionate_bardeen_1	strain	Sample18_62	0.0133969851407	1.0	1441593.0	19313.0
compassionate_bardeen_1	strain	Sample6_199	0.0116343517206	1.0	1441593.0	16772.0
compassionate_bardeen_1	strain	1139_AW	0.335678123266	0.944238445977	15732184.0	5592814.0
compassionate_bardeen_1	strain	Sample22_112	0.0279391465825	1.0	1007010.0	28135.0
compassionate_bardeen_1	strain	Sample15_108	0.000569720048249	1.0	10989608.0	6261.0
compassionate_bardeen_1	strain	evo_1030728.011	0.173946030785	0.976265832871	14087105.0	2509968.0
compassionate_bardeen_1	strain	Sample15_104	0.00157974056138	1.0	4086747.0	6456.0
compassionate_bardeen_1	strain	Sample22_94	0.0214484948248	1.0	1441593.0	30920.0
compassionate_bardeen_1	strain	Sample6_192	0.0168846386828	1.0	1007010.0	17003.0
compassionate_bardeen_1	strain	Sample15_107	0.000576453682424	1.0	10989608.0	6335.0
compassionate_bardeen_1	strain	Sample15_75	0.00194527508732	1.0	4074488.0	7926.0
compassionate_bardeen_1	strain	evo_1035921.028	0.207418131603	0.976574022221	14822142.0	3148129.0
compassionate_bardeen_1	strain	Sample23_25	0.0202491271808	1.0	1441593.0	29191.0
compassionate_bardeen_1	strain	Sample15_103	0.00448254118881	1.0	1441593.0	6462.0
compassionate_bardeen_1	strain	Sample16_245	0.000687012675975	1.0	10989608.0	7550.0
compassionate_bardeen_1	strain	Sample18_262	0.000576362687368	0.885502586327	10989608.0	7153.0
compassionate_bardeen_1	strain	1139_AF	0.210242252593	0.252296070673	5414844.0	4512274.0
compassionate_bardeen_1	strain	Sample18_264	0.000653162514987	1.0	10989608.0	7178.0
compassionate_bardeen_1	strain	1049083	0.790384973116	0.933156458097	5881086.0	4981289.0
compassionate_bardeen_1	strain	Sample18_267	0.000653526495213	1.0	10989608.0	7182.0
compassionate_bardeen_1	strain	Sample16_154	0.00809243663087	1.0	1441593.0	11666.0
compassionate_bardeen_1	strain	Sample23_142	0.0299720490217	1.0	511610.0	15334.0
compassionate_bardeen_1	strain	Sample22_218	0.0134809200655	1.0	1441593.0	19434.0
compassionate_bardeen_1	strain	Sample23_147	0.00311641545811	1.0	4878682.0	15204.0
compassionate_bardeen_1	strain	Sample23_145	0.00305268890614	1.0	4996251.0	15252.0
compassionate_bardeen_1	strain	Sample19_29	0.018589455126	1.0	2433315.0	45234.0
compassionate_bardeen_1	strain	Sample9_193	0.00227080817594	1.0	2709608.0	6153.0
compassionate_bardeen_1	strain	Sample9_192	0.00427443806955	1.0	1441593.0	6162.0
compassionate_bardeen_1	strain	1285_CK	0.326586813635	0.997483907467	10570586.0	3460922.0
compassionate_bardeen_1	strain	1220_BD	0.252352414624	0.98531323441	28420160.0	7278798.0
compassionate_bardeen_1	strain	1220_BB	0.323780728728	0.925193047563	15732184.0	5505638.0
compassionate_bardeen_1	strain	Sample23_283	0.000915501262647	1.0	10989608.0	10061.0
compassionate_bardeen_1	strain	1048945	0.53693039391	0.956321740407	12863429.0	7222220.0
compassionate_bardeen_1	strain	Sample6_323	0.000394496858563	1.0	33429924.0	13188.0
compassionate_bardeen_1	strain	1048942	0.454826625156	0.813794855089	12863429.0	7189318.0
compassionate_bardeen_1	strain	1285_CG	0.998979612086	0.997879501806	3728974.0	3733085.0
compassionate_bardeen_1	strain	1285_CF	0.998693833501	0.949503674804	3732296.0	3925652.0
compassionate_bardeen_1	strain	Sample16_69	0.00877078717165	1.0	3078401.0	27000.0
compassionate_bardeen_1	strain	Sample18_77	0.00154100128048	1.0	10989608.0	16935.0
compassionate_bardeen_1	strain	Sample20_90	0.000880195180756	1.0	10989608.0	9673.0
compassionate_bardeen_1	strain	Sample6_235	0.00341845251091	1.0	4598572.0	15720.0
compassionate_bardeen_1	strain	Sample19_309	0.000802723473016	1.0	9020541.0	7241.0
compassionate_bardeen_1	strain	1285_AC	0.327256596749	0.999239729561	10570586.0	3461926.0
compassionate_bardeen_1	strain	Sample16_65	0.0190608583699	1.0	1441593.0	27478.0
compassionate_bardeen_1	strain	Sample22_87	0.021915339489	1.0	1441593.0	31593.0
compassionate_bardeen_1	strain	Sample24_66	0.012340514972	1.0	1441593.0	17790.0
compassionate_bardeen_1	strain	evo_1035921.030	0.204292807342	0.971335243248	14822142.0	3117417.0
compassionate_bardeen_1	strain	1286_BV	0.776776025311	0.964110936958	5414844.0	4362694.0
compassionate_bardeen_1	strain	1286_BU	0.325514179249	1.0	9020541.0	2936314.0
compassionate_bardeen_1	strain	Sample9_66	0.0123573748026	1.0	1007010.0	12444.0
compassionate_bardeen_1	strain	1286_AF	0.988238945375	0.998682475014	4829924.0	4779416.0
compassionate_bardeen_1	strain	1049011	0.532083610149	0.896302178484	6478448.0	3845886.0
compassionate_bardeen_1	strain	Sample22_17	0.127710560779	1.0	511610.0	65338.0
compassionate_bardeen_1	strain	1139_BF	0.187854510229	0.992735440569	33429924.0	6325917.0
compassionate_bardeen_1	strain	1052959	0.511627067846	0.998708706462	4905407.0	2512984.0
compassionate_bardeen_1	strain	1052974	0.273771671799	0.889824585666	11845002.0	3644343.0
compassionate_bardeen_1	strain	1052977	0.303577660856	0.998586491188	11845002.0	3600968.0
compassionate_bardeen_1	strain	Sample23_175	0.00952418609136	1.0	1441593.0	13730.0
compassionate_bardeen_1	strain	1035969	0.927563893217	0.995881626561	3873455.0	3607735.0
compassionate_bardeen_1	strain	1286_BD	0.335155396999	0.998380219458	9020541.0	3028188.0
compassionate_bardeen_1	strain	Sample6_680	0.000866799452494	1.0	9020541.0	7819.0
compassionate_bardeen_1	strain	1035939	0.984817800042	0.99869376143	1622558.0	1600014.0
compassionate_bardeen_1	strain	evo_1286_G.034	0.334480350962	0.939979205423	9130345.0	3248924.0
compassionate_bardeen_1	strain	1220_AO	0.926591785825	0.683423475162	5458272.0	7400375.0
compassionate_bardeen_1	strain	1285_BF	0.154162721471	0.999592948896	27015980.0	4166553.0
compassionate_bardeen_1	strain	1035906	0.996414201118	0.992284018397	2539462.0	2550032.0
compassionate_bardeen_1	strain	1030881	0.981923398749	0.99833820434	3357047.0	3301850.0
compassionate_bardeen_1	strain	1053004	0.511058282849	0.988124477052	5076828.0	2625737.0
compassionate_bardeen_1	strain	1036566	1.0	0.927845358881	2735804.0	2948556.0
compassionate_bardeen_1	strain	1030806	0.982463864292	0.972639610565	4043023.0	4083860.0
compassionate_bardeen_1	strain	1030800	0	0	0	424499.0
compassionate_bardeen_1	strain	evo_1030728.038	0.154770976719	0.887422294202	14087105.0	2456863.0
compassionate_bardeen_1	strain	1285_BO	0.336857956598	0.997049552785	10570586.0	3571323.0
compassionate_bardeen_1	strain	1285_AK	0.962326637788	0.644081043424	3113712.0	4652222.0
compassionate_bardeen_1	strain	evo_1030728.035	0.167801191231	0.962285826409	14087105.0	2456477.0
compassionate_bardeen_1	strain	1220_AR	0.518601010558	0.980408328676	8490157.0	4490990.0
compassionate_bardeen_1	strain	Sample15_91	0.00055597979473	0.898793762871	10989608.0	6798.0
compassionate_bardeen_1	strain	evo_1139_Y.018	0.254852646854	0.993280536306	28420160.0	7291951.0
compassionate_bardeen_1	strain	1048885	0.93862305233	0.999496833104	13068180.0	12272270.0
compassionate_bardeen_1	strain	1036011	0.00217872712287	0.00296905765574	1007010.0	738955.0
compassionate_bardeen_1	strain	Sample24_88	0.0109871510197	1.0	1441593.0	15839.0
compassionate_bardeen_1	strain	1030716	0.191669673945	0.449663450619	4358869.0	1857974.0
compassionate_bardeen_1	strain	1286_AO	0.500492485067	0.974321010657	7606322.0	3907241.0
compassionate_bardeen_1	strain	1052965	0.481823016928	0.999507760386	4905407.0	2364702.0
compassionate_bardeen_1	strain	Sample15_13	0.0244021717642	1.0	1441593.0	35178.0
compassionate_bardeen_1	strain	Sample20_16	0.0116113203593	1.0	2433315.0	28254.0
compassionate_bardeen_1	strain	1052968	1.0	0.917064373831	3543943.0	3864443.0
compassionate_bardeen_1	strain	Sample23_4	0.00941304339408	1.0	3873455.0	36461.0
compassionate_bardeen_1	strain	Sample20_11	0.024282165632	1.0	1441593.0	35005.0
compassionate_bardeen_1	strain	1030776	0.31538538989	0.290143107101	2433315.0	2645012.0
compassionate_bardeen_1	strain	Sample22_210	0.0136682128728	1.0	1441593.0	19704.0
compassionate_bardeen_1	strain	evo_1139_Y.035	0.244120722755	0.969960642074	28420160.0	7152816.0
compassionate_bardeen_1	strain	1287_BN	0.968960264268	0.994549934633	4878682.0	4753154.0
compassionate_bardeen_1	strain	1287_BO	1.0	0.985824686868	5343017.0	5419845.0
compassionate_bardeen_1	strain	1030896	1.0	0.96899413809	2893307.0	2985887.0
compassionate_bardeen_1	strain	Sample22_66	0.0247503976504	1.0	1441593.0	35680.0
compassionate_bardeen_1	strain	1287_BC	0.492990705177	0.996545321717	18610574.0	9206646.0
compassionate_bardeen_1	strain	1287_BD	0.481398989442	0.951786051535	8490157.0	4294193.0
compassionate_bardeen_1	strain	Sample22_61	0.00667537271869	1.0	5458272.0	36436.0
compassionate_bardeen_1	strain	1048966	0.286903311563	0.995962279332	12727706.0	3666425.0
compassionate_bardeen_1	strain	1030812	0.909545587406	0.664782787429	2709608.0	3707244.0
compassionate_bardeen_1	strain	1036557	0.671014659996	0.845545403403	4358869.0	3459146.0
compassionate_bardeen_1	strain	1035993	0.999365120697	0.980073179777	2734378.0	2788202.0
compassionate_bardeen_1	strain	Sample18_112	0.00990362744547	1.0	1441593.0	14277.0
compassionate_bardeen_1	strain	Sample18_113	0.00323684882478	1.0	4358869.0	14109.0
compassionate_bardeen_1	strain	Sample9_19	0.0199878849267	1.0	1007010.0	20128.0
compassionate_bardeen_1	strain	Sample22_570	0.00617303219425	1.0	1441593.0	8899.0
compassionate_bardeen_1	strain	1030782	0.761782821666	0.978398713644	3078401.0	2396848.0
compassionate_bardeen_1	strain	Sample6_55	0.0115132308175	1.0	2638877.0	30382.0
compassionate_bardeen_1	strain	1052998	0.488941717151	0.988470571745	5076828.0	2511226.0
compassionate_bardeen_1	strain	1052995	0.489734496781	0.988832448808	13842770.0	6855845.0
compassionate_bardeen_1	strain	Sample15_73	0.000745704487367	1.0	10989608.0	8195.0
compassionate_bardeen_1	strain	Sample23_22	0.00762032862135	1.0	3873455.0	29517.0
compassionate_bardeen_1	strain	1036629	0.975104057973	0.998112221816	2513743.0	2455797.0
compassionate_bardeen_1	strain	1035921	0.183942104994	0.969912746074	14822142.0	2810991.0
compassionate_bardeen_1	strain	Sample24_109	0.00979610750052	1.0	1441593.0	14122.0
compassionate_bardeen_1	strain	1048870	0.855761916167	0.88158815621	10989608.0	10667666.0
compassionate_bardeen_1	strain	Sample9_7	0.00688868206808	1.0	3873455.0	26683.0
compassionate_bardeen_1	strain	Sample15_102	0.000576362687368	1.0	10989608.0	6334.0
compassionate_bardeen_1	strain	1053034	0.291182282296	0.608926157794	5302177.0	2535447.0
compassionate_bardeen_1	strain	1036782	0.534434336923	0.999506319788	5493049.0	2937124.0
compassionate_bardeen_1	strain	1036785	0.996947311094	1.0	4996251.0	4980999.0
compassionate_bardeen_1	strain	1021_AS	0.166088322546	0.995859672232	33429924.0	5575404.0
compassionate_bardeen_1	strain	1021_AQ	0.167874057985	0.9878758498	33429924.0	5680893.0
compassionate_bardeen_1	strain	1021_AP	0.994959768465	0.994882281696	6676479.0	6676999.0
compassionate_bardeen_1	strain	1035951	0.982771838172	0.948471441962	2638877.0	2734309.0
compassionate_bardeen_1	strain	Sample22_214	0.0193245350096	1.0	1007010.0	19460.0
compassionate_bardeen_1	strain	1036614	1.0	0.963936084313	2395947.0	2485587.0
compassionate_bardeen_1	strain	1030869	1.0	1.0	1534116.0	1534116.0
compassionate_bardeen_1	strain	Sample23_148	0.0105425040216	1.0	1441593.0	15198.0
compassionate_bardeen_1	strain	1036716	1.0	0.949592311762	2493072.0	2625413.0
compassionate_bardeen_1	strain	1139_AA	0.364229743327	0.789409025821	8789252.0	4055321.0
compassionate_bardeen_1	strain	Sample19_61	0.0183519204103	1.0	1441593.0	26456.0
compassionate_bardeen_1	strain	Sample15_101	0.000590193935944	1.0	10989608.0	6486.0
compassionate_bardeen_1	strain	Sample22_114	0.0115114565932	1.0	2433315.0	28011.0
compassionate_bardeen_1	strain	Sample18_349	0.000897063972803	1.0	6662847.0	5977.0
compassionate_bardeen_1	strain	1036635	0.965774554119	0.986210926803	3337546.0	3268385.0
compassionate_bardeen_1	strain	Sample18_199	0.00379371986407	0.663311097635	1441593.0	8245.0
compassionate_bardeen_1	strain	1048861	0.995403053179	0.992771624329	9715579.0	9741331.0
compassionate_bardeen_1	strain	Sample6_617	0.00567150367684	1.0	1441593.0	8176.0
compassionate_bardeen_1	strain	Sample24_59	0.0138222091811	1.0	1441593.0	19926.0
compassionate_bardeen_1	strain	1139_AL	0.520638513672	0.303956969522	2815852.0	4823186.0
compassionate_bardeen_1	strain	1053055	0.992909039308	0.992581508504	5024566.0	5026224.0
compassionate_bardeen_1	strain	Sample22_193	0.0141530931407	1.0	1441593.0	20403.0
compassionate_bardeen_1	strain	Sample24_51	0.0153580102012	1.0	1441593.0	22140.0
compassionate_bardeen_1	strain	Sample9_158	0.00217854675261	1.0	3337546.0	7271.0
compassionate_bardeen_1	strain	Sample23_75	0.0198270126414	1.0	1007010.0	19966.0
compassionate_bardeen_1	strain	Sample6_74	0.0187806128359	1.0	1441593.0	27074.0
compassionate_bardeen_1	strain	Sample22_100	0.00646222349025	1.0	4598572.0	29717.0
compassionate_bardeen_1	strain	Sample20_114	0.00512766085851	1.0	1441593.0	7392.0
compassionate_bardeen_1	strain	1021_P	0.160934639425	0.988542133477	27015980.0	4398201.0
compassionate_bardeen_1	strain	1036701	0.331447640302	0.994662255648	6699924.0	2232591.0
compassionate_bardeen_1	strain	1036704	0.998073048898	0.987880138426	4108563.0	4150955.0
compassionate_bardeen_1	strain	Sample22_823	0.000790909650527	0.711554310203	5458272.0	6067.0
compassionate_bardeen_1	strain	Sample15_24	0.00532005664194	1.0	3873455.0	20607.0
compassionate_bardeen_1	strain	1021_C	0.493351199162	0.995679825605	18610574.0	9221387.0
compassionate_bardeen_1	strain	1048978	0.463786079629	0.833036626991	6478448.0	3606821.0
compassionate_bardeen_1	strain	evo_1286_G.010	0.323583062852	0.94095691808	9130345.0	3139809.0
compassionate_bardeen_1	strain	1030968	0.989656571649	0.983558114882	4598572.0	4627085.0
compassionate_bardeen_1	strain	1220_AX	0.156879668996	0.997819433458	27015980.0	4247520.0
compassionate_bardeen_1	strain	1053040	0.453241077124	0.995536753177	15687038.0	7141886.0
compassionate_bardeen_1	strain	1052953	0.292438087429	0.894321734348	12727706.0	4161887.0
compassionate_bardeen_1	strain	1052950	0.418500710183	0.981300487688	12727706.0	5428056.0
compassionate_bardeen_1	strain	Sample23_512	0.00658186115332	1.0	1007010.0	6628.0
compassionate_bardeen_1	strain	1030740	1.0	0.998502475612	3252498.0	3257376.0
compassionate_bardeen_1	strain	1053049	0.983953105932	0.993404757424	6662847.0	6599454.0
compassionate_bardeen_1	strain	1036680	0.66030047505	0.989016990712	6699924.0	4473091.0
compassionate_bardeen_1	strain	1036683	0.999179760437	0.989895122887	4790064.0	4834992.0
compassionate_bardeen_1	strain	Sample23_513	0.0129434530209	1.0	511610.0	6622.0
compassionate_bardeen_1	strain	Sample23_257	0.00384395202589	1.0	2815852.0	10824.0
compassionate_bardeen_1	strain	1139_CJ	0.171346662235	0.993446269194	27015980.0	4659636.0
compassionate_bardeen_1	strain	evo_1035921.008	0.197974287387	0.97142888356	14822142.0	3020708.0
compassionate_bardeen_1	strain	1139_CO	0.171134579905	0.995208885428	33429924.0	5748558.0
compassionate_bardeen_1	strain	evo_1035921.007	0.205421861429	0.977889515666	14822142.0	3113636.0
compassionate_bardeen_1	strain	1139_CF	0.180138937797	0.992253639947	33429924.0	6069044.0
compassionate_bardeen_1	strain	1036803	0.992846014255	0.985769797726	5127072.0	5163876.0
compassionate_bardeen_1	strain	1139_T	0.337059113979	0.960613177853	15732184.0	5520095.0
compassionate_bardeen_1	strain	Sample22_625	0.00187204524843	1.0	4358869.0	8160.0
compassionate_bardeen_1	strain	1036800	0.997809504723	0.988526168655	4086747.0	4125126.0
compassionate_bardeen_1	strain	1139_Y	0.247615882528	0.984276407604	28420160.0	7149702.0
compassionate_bardeen_1	strain	Sample22_2	0.362133265573	1.0	511610.0	185271.0
compassionate_bardeen_1	strain	1036731	0.442716058058	0.983689718763	5493049.0	2472183.0
compassionate_bardeen_1	strain	1286_G	0.341575701685	0.940504078418	9130345.0	3315992.0
compassionate_bardeen_1	strain	1053031	0.25368909427	0.993925647803	14888275.0	3800076.0
compassionate_bardeen_1	strain	1053037	0.507333685767	0.986168933534	5302177.0	2727700.0
compassionate_bardeen_1	strain	1286_Y	0.498172309823	0.986159575686	7606322.0	3842440.0
compassionate_bardeen_1	strain	1052941	0.330062246295	0.945200555543	15687038.0	5477884.0
compassionate_bardeen_1	strain	1285_AD	1.0	0.988681731708	5656876.0	5721635.0
compassionate_bardeen_1	strain	1030737	0.997721869911	0.990144698513	3632365.0	3660162.0
compassionate_bardeen_1	strain	1287_N	0.164038284008	0.987849310045	27015980.0	4486165.0
compassionate_bardeen_1	strain	Sample19_25	0.0356147678298	1.0	1441593.0	51342.0
compassionate_bardeen_1	strain	1139_B	0.167107023325	0.975569278004	27015980.0	4627616.0
compassionate_bardeen_1	strain	1285_BV	0.325471166308	0.998748471308	9020541.0	2939605.0
compassionate_bardeen_1	strain	Sample22_110	0.0116072107393	1.0	2433315.0	28244.0
compassionate_bardeen_1	strain	1287_W	0.125175396749	0.994538906194	33429924.0	4207582.0
compassionate_bardeen_1	strain	Sample9_16	0.00478894019065	0.562512067967	2433315.0	20716.0
compassionate_bardeen_1	strain	1036695	0.998746205563	0.982672445173	3335475.0	3390034.0
compassionate_bardeen_1	strain	1220_A	0.946647775132	0.997391131658	4074488.0	3867194.0
compassionate_bardeen_1	strain	1049032	0.378109264988	0.995245440047	11845002.0	4500101.0
compassionate_bardeen_1	strain	1048939	0.482315687726	0.978186764439	5998339.0	2957608.0
compassionate_bardeen_1	strain	1049035	0.517684312274	0.984246021093	5998339.0	3154949.0
compassionate_bardeen_1	strain	evo_1030728.001	0.166900083445	0.973313495636	14087105.0	2415603.0
compassionate_bardeen_1	strain	Sample22_762	0.00471284197412	1.0	1441593.0	6794.0
compassionate_bardeen_1	strain	Sample18_6	0.0553926971927	1.0	1007010.0	55781.0
compassionate_bardeen_1	strain	evo_1030728.009	0.171514445303	0.976795990197	14087105.0	2473538.0
compassionate_bardeen_1	strain	1052992	0.427248737066	0.854780409111	13842770.0	6919094.0
compassionate_bardeen_1	strain	Sample19_31	0.086708625711	1.0	511610.0	44361.0
compassionate_bardeen_1	strain	Sample19_34	0.085424444401	1.0	511610.0	43704.0
compassionate_bardeen_1	strain	Sample19_38	0.00351173411658	0.519260984992	5458272.0	36914.0
compassionate_bardeen_1	strain	Sample15_49	0.0360895602133	1.0	359356.0	12969.0
compassionate_bardeen_1	strain	1035981	0.982338444152	0.983167419309	2045856.0	2044131.0
elated_franklin_1	strain	1030728	0.1694729555	0.931844257587	14166337.0	2576408.0
elated_franklin_1	strain	1220_E	1.0	0.999048919145	7275315.0	7282241.0
elated_franklin_1	strain	1053022	0.245007541689	0.987319140042	14846143.0	3684135.0
elated_franklin_1	strain	1053025	0.250972390607	0.99033604433	14846143.0	3762331.0
elated_franklin_1	strain	Sample19_54	0	0	0	29620.0
elated_franklin_1	strain	1053028	0.249720213526	0.984534286519	14846143.0	3765620.0
elated_franklin_1	strain	Sample9_165	0	0	0	6999.0
elated_franklin_1	strain	1220_CF	0.554796943709	0.985450911981	8205631.0	4619671.0
elated_franklin_1	strain	Sample6_355	0	0	0	12012.0
elated_franklin_1	strain	Sample23_370	0	0	0	8513.0
elated_franklin_1	strain	1030905	1.0	0.978549030924	3045180.0	3111934.0
elated_franklin_1	strain	1285_BD	0.99688051277	0.942111382115	3146671.0	3329601.0
elated_franklin_1	strain	Sample22_16	0	0	0	68543.0
elated_franklin_1	strain	Sample22_11	0	0	0	81125.0
elated_franklin_1	strain	Sample24_63	0	0	0	18984.0
elated_franklin_1	strain	Sample23_378	0	0	0	8398.0
elated_franklin_1	strain	Sample22_561	0	0	0	8754.0
elated_franklin_1	strain	Sample6_203	0	0	0	16656.0
elated_franklin_1	strain	1220_X	1.0	0.996502500727	3625019.0	3637742.0
elated_franklin_1	strain	Sample18_60	0	0	0	19703.0
elated_franklin_1	strain	Sample24_68	0	0	0	17496.0
elated_franklin_1	strain	Sample18_62	0	0	0	19313.0
elated_franklin_1	strain	Sample6_199	0	0	0	16772.0
elated_franklin_1	strain	1139_AW	0.400036342415	0.602643499319	8425417.0	5592814.0
elated_franklin_1	strain	Sample22_112	0	0	0	28135.0
elated_franklin_1	strain	Sample15_108	0	0	0	6261.0
elated_franklin_1	strain	evo_1030728.011	0.170191772227	0.960567624767	14166337.0	2509968.0
elated_franklin_1	strain	Sample15_104	0	0	0	6456.0
elated_franklin_1	strain	Sample22_94	0	0	0	30920.0
elated_franklin_1	strain	Sample6_192	0	0	0	17003.0
elated_franklin_1	strain	Sample15_107	0	0	0	6335.0
elated_franklin_1	strain	Sample15_75	0	0	0	7926.0
elated_franklin_1	strain	evo_1035921.028	0.201625619208	0.929793220036	14517545.0	3148129.0
elated_franklin_1	strain	Sample23_25	0	0	0	29191.0
elated_franklin_1	strain	Sample15_103	0	0	0	6462.0
elated_franklin_1	strain	Sample16_245	0	0	0	7550.0
elated_franklin_1	strain	Sample18_262	0	0	0	7153.0
elated_franklin_1	strain	1139_AF	0.020474743334	0.0237210772218	5227709.0	4512274.0
elated_franklin_1	strain	Sample18_264	0	0	0	7178.0
elated_franklin_1	strain	1049083	0.979604766093	0.910743785394	4631131.0	4981289.0
elated_franklin_1	strain	Sample18_267	0	0	0	7182.0
elated_franklin_1	strain	Sample16_154	0	0	0	11666.0
elated_franklin_1	strain	Sample23_142	0	0	0	15334.0
elated_franklin_1	strain	Sample22_218	0	0	0	19434.0
elated_franklin_1	strain	Sample23_147	0	0	0	15204.0
elated_franklin_1	strain	Sample23_145	0	0	0	15252.0
elated_franklin_1	strain	Sample19_29	0	0	0	45234.0
elated_franklin_1	strain	Sample9_193	0	0	0	6153.0
elated_franklin_1	strain	Sample9_192	0	0	0	6162.0
elated_franklin_1	strain	1285_CK	0.205199537913	0.416442786055	7023778.0	3460922.0
elated_franklin_1	strain	1220_BD	0.235090956684	0.874928662672	27089213.0	7278798.0
elated_franklin_1	strain	1220_BB	0.262468552002	0.401662259669	8425417.0	5505638.0
elated_franklin_1	strain	Sample23_283	0	0	0	10061.0
elated_franklin_1	strain	1048945	0.62863046048	0.992449136138	11402066.0	7222220.0
elated_franklin_1	strain	Sample6_323	0	0	0	13188.0
elated_franklin_1	strain	1048942	0.37045409139	0.587530277559	11402066.0	7189318.0
elated_franklin_1	strain	1285_CG	1.0	0.997879501806	3725169.0	3733085.0
elated_franklin_1	strain	1285_CF	1.0	0.960524773974	3770686.0	3925652.0
elated_franklin_1	strain	Sample16_69	0	0	0	27000.0
elated_franklin_1	strain	Sample18_77	0	0	0	16935.0
elated_franklin_1	strain	Sample20_90	0	0	0	9673.0
elated_franklin_1	strain	Sample6_235	0	0	0	15720.0
elated_franklin_1	strain	Sample19_309	0	0	0	7241.0
elated_franklin_1	strain	1285_AC	0.287838824063	0.583985908422	7023778.0	3461926.0
elated_franklin_1	strain	Sample16_65	0	0	0	27478.0
elated_franklin_1	strain	Sample22_87	0	0	0	31593.0
elated_franklin_1	strain	Sample24_66	0	0	0	17790.0
elated_franklin_1	strain	evo_1035921.030	0.208579136486	0.971335243248	14517545.0	3117417.0
elated_franklin_1	strain	1286_BV	1.0	0.983793041639	4291988.0	4362694.0
elated_franklin_1	strain	1286_BU	0.376105136669	0.842621735959	6578485.0	2936314.0
elated_franklin_1	strain	Sample9_66	0	0	0	12444.0
elated_franklin_1	strain	1286_AF	1.0	0.998350426077	4771532.0	4779416.0
elated_franklin_1	strain	1049011	0.550584750523	0.958713284793	6696702.0	3845886.0
elated_franklin_1	strain	Sample22_17	0	0	0	65338.0
elated_franklin_1	strain	1139_BF	0.188397033979	0.993800424508	33369416.0	6325917.0
elated_franklin_1	strain	1052959	0.520323236691	0.98439385209	4754287.0	2512984.0
elated_franklin_1	strain	1052974	0.490181516219	0.970563418427	7215829.0	3644343.0
elated_franklin_1	strain	1052977	0.498331931092	0.998586491188	7215829.0	3600968.0
elated_franklin_1	strain	Sample23_175	0	0	0	13730.0
elated_franklin_1	strain	1035969	1.0	0.990157259333	3572225.0	3607735.0
elated_franklin_1	strain	1286_BD	0.45647637716	0.991656726729	6578485.0	3028188.0
elated_franklin_1	strain	Sample6_680	0	0	0	7819.0
elated_franklin_1	strain	1035939	1.0	0.99869376143	1597924.0	1600014.0
elated_franklin_1	strain	evo_1286_G.034	0.32332212151	0.943435118827	9480171.0	3248924.0
elated_franklin_1	strain	1220_AO	0.987471948223	0.651080654697	4879370.0	7400375.0
elated_franklin_1	strain	1285_BF	0.364981963663	0.999592948896	11411131.0	4166553.0
elated_franklin_1	strain	1035906	0.999167497989	0.996858078644	2544138.0	2550032.0
elated_franklin_1	strain	1030881	1.0	0.995340490937	3286465.0	3301850.0
elated_franklin_1	strain	1053004	0.509020424815	0.972232177099	5015174.0	2625737.0
elated_franklin_1	strain	1036566	1.0	0.979969856431	2889496.0	2948556.0
elated_franklin_1	strain	1030806	1.0	0.97045858575	3963217.0	4083860.0
elated_franklin_1	strain	1030800	0	0	0	424499.0
elated_franklin_1	strain	evo_1030728.038	0.158947439977	0.916495140348	14166337.0	2456863.0
elated_franklin_1	strain	1285_BO	0.506961638024	0.997049552785	7023778.0	3571323.0
elated_franklin_1	strain	1285_AK	0.225524902086	0.825718764066	17033272.0	4652222.0
elated_franklin_1	strain	evo_1030728.035	0.16557999432	0.954888647441	14166337.0	2456477.0
elated_franklin_1	strain	1220_AR	0.514101884789	0.980408328676	8564458.0	4490990.0
elated_franklin_1	strain	Sample15_91	0	0	0	6798.0
